#,ID,NAME,UNCONSTRAINED,MIRIAM,COMPOSITION,InChI,COMPARTMENT,REPLACEMENT ID,CHARGE,SMILES,MNXM_ID,chebi_id,kegg_id,metMetaNetXID_new,standard_smiles,inchikey0
,3-oxotetracosanoyl-CoA[p],3-oxotetracosanoyl-CoA,,bigg.metabolite/CE2253;chebi/CHEBI:52329;metanetx.chemical/MNXM36773;sbo/SBO:0000247,C45H76N7O18P3S,,p,s_2919,-4.0,CCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,MNXM36773,CHEBI:52329,,MNXM1103371,CCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,JJSJTIWFKNSCHC
,3-oxo-cis-hexadec-9-enoyl-CoA[p],3-oxo-cis-hexadec-9-enoyl-CoA,,chebi/CHEBI:53152;sbo/SBO:0000247,C37H62N7O18P3S,,p,s_2920,0.0,,,CHEBI:53152,,,,
,3-oxo-cis-tetradec-7-enoyl-CoA[p],3-oxo-cis-tetradec-7-enoyl-CoA,,sbo/SBO:0000247,C35H58N7O18P3S,,p,s_2921,0.0,,,,,,,
,3-oxo-cis-dodec-5-enoyl-CoA[p],3-oxo-cis-dodec-5-enoyl-CoA,,sbo/SBO:0000247,C33H54N7O18P3S,,p,s_2922,0.0,,,,,,,
,3-oxo-cis-octadec-9-enoyl-CoA[p],3-oxo-cis-octadec-9-enoyl-CoA,,chebi/CHEBI:78146;sbo/SBO:0000247,C39H66N7O18P3S,,p,s_2923,0.0,,,CHEBI:78146,,,,
,3-oxo-cis-hexadec-7-enoyl-CoA[p],3-oxo-cis-hexadec-7-enoyl-CoA,,chebi/CHEBI:88090;metanetx.chemical/MNXM150996;sbo/SBO:0000247,C37H62N7O18P3S,,p,s_2924,0.0,[C@@H]1(N2C3=C(C(=NC=N3)N)N=C2)O[C@H](COP(OP(OCC([C@H](C(NCCC(NCCSC(=O)CC(CCC/C=C\CCCCCCCC)=O)=O)=O)O)(C)C)(=O)O)(=O)O)[C@H]([C@H]1O)OP(O)(O)=O,MNXM150996,CHEBI:88090,,MNXM1101995,CCCCCCCC/C=C\CCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,BUCIFQOXNYHEOO
,3-oxo-cis-tetradec-5-enoyl-CoA[p],3-oxo-cis-tetradec-5-enoyl-CoA,,chebi/CHEBI:88080;metanetx.chemical/MNXM147795;sbo/SBO:0000247,C35H58N7O18P3S,,p,s_2925,0.0,S(C(=O)CC(C/C=C\CCCCCCCC)=O)CCNC(CCNC(=O)[C@@H](C(COP(OP(OC[C@H]1O[C@@H](N2C3=C(C(=NC=N3)N)N=C2)[C@@H]([C@@H]1OP(O)(O)=O)O)(=O)O)(=O)O)(C)C)O)=O,MNXM147795,CHEBI:88080,,,CCCCCCCC/C=C\CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,KADPWMJVUVWQNK
,cis-dec-3-enoyl-CoA[p],cis-dec-3-enoyl-CoA,,metanetx.chemical/MNXM164218;sbo/SBO:0000247,C31H52N7O17P3S,,p,s_2926,0.0,,MNXM164218,,,MNXM730956,,
,cis-dodec-3-enoyl-CoA[p],cis-dodec-3-enoyl-CoA,,chebi/CHEBI:27989;kegg.compound/C02944;metanetx.chemical/MNXM3949;sbo/SBO:0000247,C33H56N7O17P3S,,p,s_2927,0.0,CCCCCCCCC=CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,MNXM3949,CHEBI:27989,C02944,MNXM728504,CCCCCCCCC=CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,XEMIVMKTVGRFTD
,"trans-3,cis-5-dodecadienoyl-CoA[p]","trans-3,cis-5-dodecadienoyl-CoA",,chebi/CHEBI:139121;sbo/SBO:0000247,C33H54N7O17P3S,,p,s_2928,0.0,S(C(=O)C/C=C/C=C\CCCCCC)CCNC(CCNC(=O)[C@@H](C(COP(OP(OC[C@H]1O[C@@H](N2C3=C(C(=NC=N3)N)N=C2)[C@@H]([C@@H]1OP(O)(O)=O)O)(=O)O)(=O)O)(C)C)O)=O,,CHEBI:139121,,,CCCCCC/C=C\C=C\CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,ARQUZFJQPYWSSL
,trans-dodec-3-enoyl-CoA[p],trans-dodec-3-enoyl-CoA,,bigg.metabolite/dd3coa;sbo/SBO:0000247,C33H56N7O17P3S,,p,s_2929,0.0,,,,,,,
,"trans-3,cis-5-tetradecadienoyl-CoA[p]","trans-3,cis-5-tetradecadienoyl-CoA",,chebi/CHEBI:72001;metanetx.chemical/MNXM9966;sbo/SBO:0000247,C35H58N7O17P3S,,p,s_2930,0.0,CCCCCCCC\C=C/C=C/CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)ncnc12,MNXM9966,CHEBI:72001,,MNXM741820,CCCCCCCC/C=C\C=C\CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,QADUDNMSWUFMGZ
,trans-tetradec-3-enoyl-CoA[p],trans-tetradec-3-enoyl-CoA,,chebi/CHEBI:88083;metanetx.chemical/MNXM7189;sbo/SBO:0000247,C35H60N7O17P3S,,p,s_2931,0.0,[C@@H]1(N2C3=C(C(=NC=N3)N)N=C2)O[C@H](COP(OP(OCC([C@H](C(NCCC(NCCSC(=O)C/C=C/CCCCCCCCCC)=O)=O)O)(C)C)(=O)O)(=O)O)[C@H]([C@H]1O)OP(O)(O)=O,MNXM7189,CHEBI:88083,,MNXM730596,CCCCCCCCCC/C=C/CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,SSOCUKXLUZQJHU
,"trans-2,trans-4-dodecadienoyl-CoA[p]","trans-2,trans-4-dodecadienoyl-CoA",,chebi/CHEBI:28002;kegg.compound/C05280;metanetx.chemical/MNXM2008;sbo/SBO:0000247,C33H54N7O17P3S,,p,s_2932,0.0,CCCCC\C=C/C\C=C/CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)ncnc12,MNXM2008,CHEBI:28002,C05280,MNXM732241,CCCCC/C=C\C/C=C\CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,KEPSPLQXVPROMK
,"trans-2,trans-4-tetradecadienoyl-CoA[p]","trans-2,trans-4-tetradecadienoyl-CoA",,chebi/CHEBI:88084;metanetx.chemical/MNXM147629;sbo/SBO:0000247,C35H58N7O17P3S,,p,s_2933,0.0,[C@@H]1(N2C3=C(C(=NC=N3)N)N=C2)O[C@H](COP(OP(OCC([C@H](C(NCCC(NCCSC(=O)/C=C/C=C/CCCCCCCCC)=O)=O)O)(C)C)(=O)O)(=O)O)[C@H]([C@H]1O)OP(O)(O)=O,MNXM147629,CHEBI:88084,,,CCCCCCCCC/C=C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,ULOGSHZMDLRQRY
,glycerol 3-phosphate[erm],glycerol 3-phosphate,,bigg.metabolite/glyc3p;chebi/CHEBI:57597;kegg.compound/C00093;metanetx.chemical/MNXM66;sbo/SBO:0000247,C3H7O6P,,erm,s_2934,-2.0,O=P(O)(O)OCC(O)CO,MNXM66,CHEBI:57597,C00093,,O=P(O)(O)OCC(O)CO,AWUCVROLDVIAJX
,1-acyl-sn-glycerol 3-phosphate (16:0)[erm],1-acyl-sn-glycerol 3-phosphate (16:0),,bigg.metabolite/1hdecg3p;chebi/CHEBI:15799;kegg.compound/C04036;metanetx.chemical/MNXM2455;sbo/SBO:0000247,C19H39O7P,,erm,s_2935,0.0,CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(O)(O)=O,MNXM2455,CHEBI:15799,C04036,MNXM732965,CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)O,YNDYKPRNFWPPFU
,1-acyl-sn-glycerol 3-phosphate (16:1)[erm],1-acyl-sn-glycerol 3-phosphate (16:1),,chebi/CHEBI:75070;metanetx.chemical/MNXM66496;sbo/SBO:0000247,C19H37O7P,,erm,s_2936,0.0,[H][C@@](O)(COC(=O)CCCCCCC\C=C/CCCCCC)COP(O)(O)=O,MNXM66496,CHEBI:75070,,,CCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)O,GLGQZYWTNAOWHT
,1-acyl-sn-glycerol 3-phosphate (18:0)[erm],1-acyl-sn-glycerol 3-phosphate (18:0),,bigg.metabolite/1odecg3p;chebi/CHEBI:74850;metanetx.chemical/MNXM32950;sbo/SBO:0000247,C21H43O7P,,erm,s_2937,0.0,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(O)(O)=O,MNXM32950,CHEBI:74850,,MNXM734212,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)O,LAYXSTYJRSVXIH
,1-acyl-sn-glycerol 3-phosphate (18:1)[erm],1-acyl-sn-glycerol 3-phosphate (18:1),,chebi/CHEBI:62837;metanetx.chemical/MNXM32960;sbo/SBO:0000247,C21H41O7P,,erm,s_2938,0.0,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](O)COP(O)(O)=O,MNXM32960,CHEBI:62837,,MNXM734214,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)O,WRGQSWVCFNIUNZ
,dihydroxyacetone phosphate[erm],dihydroxyacetone phosphate,,bigg.metabolite/dhap;chebi/CHEBI:57642;kegg.compound/C00111;metanetx.chemical/MNXM77;sbo/SBO:0000247,C3H5O6P,,erm,s_2939,-2.0,O=C(CO)COP(=O)(O)O,MNXM77,CHEBI:57642,C00111,,O=C(CO)COP(=O)(O)O,GNGACRATGGDKBX
,acylglycerone phosphate (16:0)[erm],acylglycerone phosphate (16:0),,chebi/CHEBI:17868;kegg.compound/C01192;metanetx.chemical/MNXM1061;sbo/SBO:0000247,C19H37O7P,,erm,s_2940,0.0,CCCCCCCCCCCCCCCC(=O)OCC(=O)COP(O)(O)=O,MNXM1061,CHEBI:17868,C01192,,CCCCCCCCCCCCCCCC(=O)OCC(=O)COP(=O)(O)O,MLWXSIMRTQAWHY
,acylglycerone phosphate (16:1)[erm],acylglyceronephosphate(16:1),,sbo/SBO:0000247,C19H35O7P,,erm,s_2941,0.0,,,,,,,
,acylglycerone phosphate (18:0)[erm],acylglycerone phosphate (18:0),,chebi/CHEBI:36476;kegg.compound/C03805;metanetx.chemical/MNXM33006;sbo/SBO:0000247,C21H41O7P,,erm,s_2942,0.0,C(=O)(COC(CCCCCCCCCCCCCCCCC)=O)COP(O)(=O)O,MNXM33006,CHEBI:36476,C03805,,CCCCCCCCCCCCCCCCCC(=O)OCC(=O)COP(=O)(O)O,GTPATKZCXDKGQS
,acylglycerone phosphate (18:1)[erm],acylglycerone phosphate (18:1),,chebi/CHEBI:36475;kegg.compound/C03630;metanetx.chemical/MNXM32961;sbo/SBO:0000247,C21H39O7P,,erm,s_2943,0.0,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(=O)COP(O)(O)=O,MNXM32961,CHEBI:36475,C03630,,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(=O)COP(=O)(O)O,YZKFNNQAEBNCEN
,1-acyl-sn-glycerol 3-phosphate (16:0)[lp],1-acyl-sn-glycerol 3-phosphate (16:0),,bigg.metabolite/1hdecg3p;chebi/CHEBI:15799;kegg.compound/C04036;metanetx.chemical/MNXM2455;sbo/SBO:0000247,C19H39O7P,,lp,s_2944,0.0,CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(O)(O)=O,MNXM2455,CHEBI:15799,C04036,MNXM732965,CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)O,YNDYKPRNFWPPFU
,1-acyl-sn-glycerol 3-phosphate (16:1)[lp],1-acyl-sn-glycerol 3-phosphate (16:1),,chebi/CHEBI:75070;metanetx.chemical/MNXM66496;sbo/SBO:0000247,C19H37O7P,,lp,s_2945,0.0,[H][C@@](O)(COC(=O)CCCCCCC\C=C/CCCCCC)COP(O)(O)=O,MNXM66496,CHEBI:75070,,,CCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)O,GLGQZYWTNAOWHT
,1-acyl-sn-glycerol 3-phosphate (18:0)[lp],1-acyl-sn-glycerol 3-phosphate (18:0),,bigg.metabolite/1odecg3p;chebi/CHEBI:74850;metanetx.chemical/MNXM32950;sbo/SBO:0000247,C21H43O7P,,lp,s_2946,0.0,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(O)(O)=O,MNXM32950,CHEBI:74850,,MNXM734212,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)O,LAYXSTYJRSVXIH
,1-acyl-sn-glycerol 3-phosphate (18:1)[lp],1-acyl-sn-glycerol 3-phosphate (18:1),,chebi/CHEBI:62837;metanetx.chemical/MNXM32960;sbo/SBO:0000247,C21H41O7P,,lp,s_2947,0.0,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](O)COP(O)(O)=O,MNXM32960,CHEBI:62837,,MNXM734214,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)O,WRGQSWVCFNIUNZ
,acylglycerone phosphate (16:0)[lp],acylglycerone phosphate (16:0),,chebi/CHEBI:17868;kegg.compound/C01192;metanetx.chemical/MNXM1061;sbo/SBO:0000247,C19H37O7P,,lp,s_2948,0.0,CCCCCCCCCCCCCCCC(=O)OCC(=O)COP(O)(O)=O,MNXM1061,CHEBI:17868,C01192,,CCCCCCCCCCCCCCCC(=O)OCC(=O)COP(=O)(O)O,MLWXSIMRTQAWHY
,acylglycerone phosphate (16:1)[lp],acylglyceronephosphate(16:1),,sbo/SBO:0000247,C19H35O7P,,lp,s_2949,0.0,,,,,,,
,acylglycerone phosphate (18:0)[lp],acylglycerone phosphate (18:0),,chebi/CHEBI:36476;kegg.compound/C03805;metanetx.chemical/MNXM33006;sbo/SBO:0000247,C21H41O7P,,lp,s_2950,0.0,C(=O)(COC(CCCCCCCCCCCCCCCCC)=O)COP(O)(=O)O,MNXM33006,CHEBI:36476,C03805,,CCCCCCCCCCCCCCCCCC(=O)OCC(=O)COP(=O)(O)O,GTPATKZCXDKGQS
,acylglycerone phosphate (18:1)[lp],acylglycerone phosphate (18:1),,chebi/CHEBI:36475;kegg.compound/C03630;metanetx.chemical/MNXM32961;sbo/SBO:0000247,C21H39O7P,,lp,s_2951,0.0,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(=O)COP(O)(O)=O,MNXM32961,CHEBI:36475,C03630,,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(=O)COP(=O)(O)O,YZKFNNQAEBNCEN
,NADPH[lp],NADPH,,bigg.metabolite/nadph;chebi/CHEBI:57783;kegg.compound/C00005;metanetx.chemical/MNXM6;sbo/SBO:0000247,C21H26N7O17P3,,lp,s_2952,-4.0,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1,MNXM6,CHEBI:57783,C00005,MNXM738702,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1,ACFIXJIJDZMPPO
,NADP(+)[lp],NADP(+),,bigg.metabolite/nadp;chebi/CHEBI:58349;kegg.compound/C00006;metanetx.chemical/MNXM5;sbo/SBO:0000247,C21H25N7O17P3,,lp,s_2953,-3.0,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1,MNXM5,CHEBI:58349,C00006,,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1,XJLXINKUBYWONI
,"phosphatidate (1-16:0, 2-16:1)[erm]","phosphatidate (1-16:0, 2-16:1)",,chebi/CHEBI:73998;metanetx.chemical/MNXM66470;sbo/SBO:0000247,C35H67O8P,,erm,s_2954,0.0,[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP([O-])([O-])=O)OC(=O)CCCCCCC\C=C/CCCCCC,MNXM66470,CHEBI:73998,,MNXM1106926,CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])[O-],SCNLPRDASXIFJK
,"phosphatidate (1-16:0, 2-18:1)[erm]","phosphatidate (1-16:0, 2-18:1)",,chebi/CHEBI:64844;kegg.compound/C13889;metanetx.chemical/MNXM66476;sbo/SBO:0000247,C37H71O8P,,erm,s_2955,0.0,[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(O)=O)OC(=O)CCCCCCC\C=C/CCCCCCCC,MNXM66476,CHEBI:64844,C13889,MNXM739325,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,OPVZUEPSMJNLOM
,"phosphatidate (1-16:1, 2-16:1)[erm]","phosphatidate (1-16:1, 2-16:1)",,bigg.metabolite/pa161;chebi/CHEBI:75071;metanetx.chemical/MNXM66504;sbo/SBO:0000247,C35H65O8P,,erm,s_2956,0.0,[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCC)(COP(O)(O)=O)OC(=O)CCCCCCC\C=C/CCCCCC,MNXM66504,CHEBI:75071,,,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)O)OC(=O)CCCCCCC/C=C\CCCCCC,YLDMPBGXNLGSQO
,"phosphatidate (1-16:1, 2-18:1)[erm]","phosphatidate (1-16:1, 2-18:1)",,metanetx.chemical/MNXM66509;sbo/SBO:0000247,C37H69O8P,,erm,s_2957,0.0,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])[O-])OC(=O)CCCCCCC/C=C\CCCCCCCC,MNXM66509,,,,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])[O-])OC(=O)CCCCCCC/C=C\CCCCCCCC,HDXXGJAGUJYVES
,"phosphatidate (1-18:0, 2-16:1)[erm]","phosphatidate (1-18:0, 2-16:1)",,chebi/CHEBI:75073;metanetx.chemical/MNXM66631;sbo/SBO:0000247,C37H71O8P,,erm,s_2958,0.0,[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COP(O)(O)=O)OC(=O)CCCCCCC\C=C/CCCCCC,MNXM66631,CHEBI:75073,,,CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O,NLVQCMNLQFFKPE
,"phosphatidate (1-18:0, 2-18:1)[erm]","phosphatidate (1-18:0, 2-18:1)",,chebi/CHEBI:74847;metanetx.chemical/MNXM66635;sbo/SBO:0000247,C39H75O8P,,erm,s_2959,0.0,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCCCCC\C=C/CCCCCCCC,MNXM66635,CHEBI:74847,,,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O,HHMKVXGZZUOMHM
,"phosphatidate (1-18:1, 2-16:1)[erm]","phosphatidate (1-18:1, 2-16:1)",,chebi/CHEBI:75074;metanetx.chemical/MNXM66663;sbo/SBO:0000247,C37H69O8P,,erm,s_2960,0.0,[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCCCC)(COP(O)(O)=O)OC(=O)CCCCCCC\C=C/CCCCCC,MNXM66663,CHEBI:75074,,,CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)(O)O,ABDVMXLJKAKVKI
,"phosphatidate (1-18:1, 2-18:1)[erm]","phosphatidate (1-18:1, 2-18:1)",,chebi/CHEBI:83775;metanetx.chemical/MNXM51075;sbo/SBO:0000247,C39H73O8P,,erm,s_2961,0.0,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCCCCC\C=C/CCCCCCCC,MNXM51075,CHEBI:83775,,MNXM737146,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)O)OC(=O)CCCCCCC/C=C\CCCCCCCC,MHUWZNTUIIFHAS
,"phosphatidate (1-16:0, 2-18:1)[lp]","phosphatidate (1-16:0, 2-18:1)",,chebi/CHEBI:64844;kegg.compound/C13889;metanetx.chemical/MNXM66476;sbo/SBO:0000247,C37H71O8P,,lp,s_2962,0.0,[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(O)=O)OC(=O)CCCCCCC\C=C/CCCCCCCC,MNXM66476,CHEBI:64844,C13889,MNXM739325,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O,OPVZUEPSMJNLOM
,"phosphatidate (1-16:1, 2-18:1)[lp]","phosphatidate (1-16:1, 2-18:1)",,metanetx.chemical/MNXM66509;sbo/SBO:0000247,C37H69O8P,,lp,s_2963,0.0,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])[O-])OC(=O)CCCCCCC/C=C\CCCCCCCC,MNXM66509,,,,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])[O-])OC(=O)CCCCCCC/C=C\CCCCCCCC,HDXXGJAGUJYVES
,"phosphatidate (1-18:0, 2-18:1)[lp]","phosphatidate (1-18:0, 2-18:1)",,chebi/CHEBI:74847;metanetx.chemical/MNXM66635;sbo/SBO:0000247,C39H75O8P,,lp,s_2964,0.0,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCCCCC\C=C/CCCCCCCC,MNXM66635,CHEBI:74847,,,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O,HHMKVXGZZUOMHM
,"phosphatidate (1-18:1, 2-18:1)[lp]","phosphatidate (1-18:1, 2-18:1)",,chebi/CHEBI:83775;metanetx.chemical/MNXM51075;sbo/SBO:0000247,C39H73O8P,,lp,s_2965,0.0,CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(O)=O)OC(=O)CCCCCCC\C=C/CCCCCCCC,MNXM51075,CHEBI:83775,,MNXM737146,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)O)OC(=O)CCCCCCC/C=C\CCCCCCCC,MHUWZNTUIIFHAS
,phosphate[erm],phosphate,,bigg.metabolite/pi;chebi/CHEBI:43474;kegg.compound/C00009;metanetx.chemical/MNXM9;sbo/SBO:0000247,HO4P,,erm,s_2966,-2.0,O=P([O-])([O-])[O-],MNXM9,CHEBI:43474,C00009,,O=P([O-])([O-])[O-],NBIIXXVUZAFLBC
,"diglyceride (1-16:0, 2-16:1)[erm]","diglyceride (1-16:0, 2-16:1)",,chebi/CHEBI:84394;metanetx.chemical/MNXM49375;sbo/SBO:0000247,C35H66O5,,erm,s_2967,0.0,CCCCCCCCCCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC\C=C/CCCCCC,MNXM49375,CHEBI:84394,,,CCCCCC/C=C\CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCC,ADLOEVQMJKYKSR
,"diglyceride (1-16:0, 2-18:1)[erm]","diglyceride (1-16:0, 2-18:1)",,chebi/CHEBI:88454;metanetx.chemical/MNXM49380;sbo/SBO:0000247,C37H70O5,,erm,s_2968,0.0,CCCCCC/C=C\CCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCC,MNXM49380,CHEBI:88454,,,CCCCCC/C=C\CCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCC,IIEPDWHEGOSXLD
,"diglyceride (1-16:1, 2-16:1)[erm]","diglyceride (1-16:1, 2-16:1)",,bigg.metabolite/12dgr161;chebi/CHEBI:84417;metanetx.chemical/MNXM176611;sbo/SBO:0000247,C35H64O5,,erm,s_2969,0.0,CCCCCC\C=C/CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC\C=C/CCCCCC,MNXM176611,CHEBI:84417,,,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCCCC,HSQHRRHRYJNSOC
,"diglyceride (1-16:1, 2-18:1)[erm]","diglyceride (1-16:1, 2-18:1)",,chebi/CHEBI:88500;metanetx.chemical/MNXM49417;sbo/SBO:0000247,C37H68O5,,erm,s_2970,0.0,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCCCCCC,MNXM49417,CHEBI:88500,,,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCCCCCC,FWWLDEIJAPIBES
,"diglyceride (1-18:0, 2-16:1)[erm]","diglyceride (1-18:0, 2-16:1)",,chebi/CHEBI:88527;metanetx.chemical/MNXM49511;sbo/SBO:0000247,C37H70O5,,erm,s_2971,0.0,CCCCCC/C=C\CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCC,MNXM49511,CHEBI:88527,,,CCCCCC/C=C\CCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCCCCCCCCCCCC,WEYCUJKFHUWUDC
